wallet,collection,level_2,days_held
0xb496f73b3e148b741708e895d7ccd3855e9ddb5b,CyberKongz Babies,max_days,1500.359
0xb496f73b3e148b741708e895d7ccd3855e9ddb5b,CyberKongz Genkai,tokens,1.0
0xb496f73b3e148b741708e895d7ccd3855e9ddb5b,CyberKongz Genkai,min_days,790.81
0xb496f73b3e148b741708e895d7ccd3855e9ddb5b,CyberKongz Genkai,p50_days,790.81
0xb496f73b3e148b741708e895d7ccd3855e9ddb5b,CyberKongz Genkai,avg_days,790.81
0xb496f73b3e148b741708e895d7ccd3855e9ddb5b,CyberKongz Genkai,max_days,790.81
0xb49d316d771b9dafb432bd854cc6869c565f6eb3,CyberKongz VX,tokens,1.0
0xb49d316d771b9dafb432bd854cc6869c565f6eb3,CyberKongz VX,min_days,1144.751
0xb49d316d771b9dafb432bd854cc6869c565f6eb3,CyberKongz VX,p50_days,1144.751
0xb49d316d771b9dafb432bd854cc6869c565f6eb3,CyberKongz VX,avg_days,1144.751
0xb49d316d771b9dafb432bd854cc6869c565f6eb3,CyberKongz VX,max_days,1144.751
0xb4afab9ae75c991e71cdb8acb9a90be7be14a2c3,CyberKongz Babies,tokens,1.0
0xb4afab9ae75c991e71cdb8acb9a90be7be14a2c3,CyberKongz Babies,min_days,1326.021
0xb4afab9ae75c991e71cdb8acb9a90be7be14a2c3,CyberKongz Babies,p50_days,1326.021
0xb4afab9ae75c991e71cdb8acb9a90be7be14a2c3,CyberKongz Babies,avg_days,1326.021
0xb4afab9ae75c991e71cdb8acb9a90be7be14a2c3,CyberKongz Babies,max_days,1326.021
0xb4afab9ae75c991e71cdb8acb9a90be7be14a2c3,CyberKongz Genkai,tokens,1.0
0xb4afab9ae75c991e71cdb8acb9a90be7be14a2c3,CyberKongz Genkai,min_days,790.812
0xb4afab9ae75c991e71cdb8acb9a90be7be14a2c3,CyberKongz Genkai,p50_days,790.812
0xb4afab9ae75c991e71cdb8acb9a90be7be14a2c3,CyberKongz Genkai,avg_days,790.812
0xb4afab9ae75c991e71cdb8acb9a90be7be14a2c3,CyberKongz Genkai,max_days,790.812
0xb4c6cf37654ab7fa51befb4758361634c295e13c,CyberKongz VX,tokens,1.0
0xb4c6cf37654ab7fa51befb4758361634c295e13c,CyberKongz VX,min_days,1498.522
0xb4c6cf37654ab7fa51befb4758361634c295e13c,CyberKongz VX,p50_days,1498.522
0xb4c6cf37654ab7fa51befb4758361634c295e13c,CyberKongz VX,avg_days,1498.522
0xb4c6cf37654ab7fa51befb4758361634c295e13c,CyberKongz VX,max_days,1498.522
0xb4d38b14b906a5f4a9e5831ada42e8d95c2311b0,CyberKongz Babies,tokens,1.0
0xb4d38b14b906a5f4a9e5831ada42e8d95c2311b0,CyberKongz Babies,min_days,1482.788
0xb4d38b14b906a5f4a9e5831ada42e8d95c2311b0,CyberKongz Babies,p50_days,1482.788
0xb4d38b14b906a5f4a9e5831ada42e8d95c2311b0,CyberKongz Babies,avg_days,1482.788
0xb4d38b14b906a5f4a9e5831ada42e8d95c2311b0,CyberKongz Babies,max_days,1482.788
0xb4d79e34bffb178b5d3e156763c60ebffe5987f2,CyberKongz Genkai,tokens,1.0
0xb4d79e34bffb178b5d3e156763c60ebffe5987f2,CyberKongz Genkai,min_days,683.999
0xb4d79e34bffb178b5d3e156763c60ebffe5987f2,CyberKongz Genkai,p50_days,683.999
0xb4d79e34bffb178b5d3e156763c60ebffe5987f2,CyberKongz Genkai,avg_days,683.999
0xb4d79e34bffb178b5d3e156763c60ebffe5987f2,CyberKongz Genkai,max_days,683.999
0xb4de5e5787bb064d56ad3795fa8555098203ea27,CyberKongz Babies,tokens,2.0
0xb4de5e5787bb064d56ad3795fa8555098203ea27,CyberKongz Babies,min_days,1474.249
0xb4de5e5787bb064d56ad3795fa8555098203ea27,CyberKongz Babies,p50_days,1478.223
0xb4de5e5787bb064d56ad3795fa8555098203ea27,CyberKongz Babies,avg_days,1478.223
0xb4de5e5787bb064d56ad3795fa8555098203ea27,CyberKongz Babies,max_days,1482.197
0xb4de5e5787bb064d56ad3795fa8555098203ea27,CyberKongz Genkai,tokens,2.0
0xb4de5e5787bb064d56ad3795fa8555098203ea27,CyberKongz Genkai,min_days,790.818
0xb4de5e5787bb064d56ad3795fa8555098203ea27,CyberKongz Genkai,p50_days,790.818
0xb4de5e5787bb064d56ad3795fa8555098203ea27,CyberKongz Genkai,avg_days,790.818
0xb4de5e5787bb064d56ad3795fa8555098203ea27,CyberKongz Genkai,max_days,790.818
0xb4de5e5787bb064d56ad3795fa8555098203ea27,CyberKongz VX,tokens,2.0
0xb4de5e5787bb064d56ad3795fa8555098203ea27,CyberKongz VX,min_days,1459.14
0xb4de5e5787bb064d56ad3795fa8555098203ea27,CyberKongz VX,p50_days,1459.4255
0xb4de5e5787bb064d56ad3795fa8555098203ea27,CyberKongz VX,avg_days,1459.4255
0xb4de5e5787bb064d56ad3795fa8555098203ea27,CyberKongz VX,max_days,1459.711
0xb4deb3ff12fe6f439645af91fc841631cdb5c0b6,CyberKongz VX,tokens,1.0
0xb4deb3ff12fe6f439645af91fc841631cdb5c0b6,CyberKongz VX,min_days,1471.562
0xb4deb3ff12fe6f439645af91fc841631cdb5c0b6,CyberKongz VX,p50_days,1471.562
0xb4deb3ff12fe6f439645af91fc841631cdb5c0b6,CyberKongz VX,avg_days,1471.562
0xb4deb3ff12fe6f439645af91fc841631cdb5c0b6,CyberKongz VX,max_days,1471.562
0xb4debffe85e8790581697d7ef9ffa1ca8c3e4290,CyberKongz Genkai,tokens,13.0
0xb4debffe85e8790581697d7ef9ffa1ca8c3e4290,CyberKongz Genkai,min_days,790.849
0xb4debffe85e8790581697d7ef9ffa1ca8c3e4290,CyberKongz Genkai,p50_days,790.849
0xb4debffe85e8790581697d7ef9ffa1ca8c3e4290,CyberKongz Genkai,avg_days,790.849
0xb4debffe85e8790581697d7ef9ffa1ca8c3e4290,CyberKongz Genkai,max_days,790.849
0xb4f0bcadbefcee813981d40e0960ffc0ae770ec6,CyberKongz VX,tokens,1.0
0xb4f0bcadbefcee813981d40e0960ffc0ae770ec6,CyberKongz VX,min_days,1352.543
0xb4f0bcadbefcee813981d40e0960ffc0ae770ec6,CyberKongz VX,p50_days,1352.543
0xb4f0bcadbefcee813981d40e0960ffc0ae770ec6,CyberKongz VX,avg_days,1352.543
0xb4f0bcadbefcee813981d40e0960ffc0ae770ec6,CyberKongz VX,max_days,1352.543
0xb4f2b08928ba7d3fb3f7a148e77a9dd27ad920f9,CyberKongz Babies,tokens,2.0
0xb4f2b08928ba7d3fb3f7a148e77a9dd27ad920f9,CyberKongz Babies,min_days,1279.326
0xb4f2b08928ba7d3fb3f7a148e77a9dd27ad920f9,CyberKongz Babies,p50_days,1279.3265000000001
0xb4f2b08928ba7d3fb3f7a148e77a9dd27ad920f9,CyberKongz Babies,avg_days,1279.3265000000001
0xb4f2b08928ba7d3fb3f7a148e77a9dd27ad920f9,CyberKongz Babies,max_days,1279.327
0xb4f2b08928ba7d3fb3f7a148e77a9dd27ad920f9,CyberKongz Genkai,tokens,2.0
0xb4f2b08928ba7d3fb3f7a148e77a9dd27ad920f9,CyberKongz Genkai,min_days,790.816
0xb4f2b08928ba7d3fb3f7a148e77a9dd27ad920f9,CyberKongz Genkai,p50_days,790.8165
0xb4f2b08928ba7d3fb3f7a148e77a9dd27ad920f9,CyberKongz Genkai,avg_days,790.8165
0xb4f2b08928ba7d3fb3f7a148e77a9dd27ad920f9,CyberKongz Genkai,max_days,790.817
0xb4f2c27d1cff79d37f0f68f2f382cc9c720cea35,CyberKongz Babies,tokens,1.0
0xb4f2c27d1cff79d37f0f68f2f382cc9c720cea35,CyberKongz Babies,min_days,1276.95
0xb4f2c27d1cff79d37f0f68f2f382cc9c720cea35,CyberKongz Babies,p50_days,1276.95
0xb4f2c27d1cff79d37f0f68f2f382cc9c720cea35,CyberKongz Babies,avg_days,1276.95
0xb4f2c27d1cff79d37f0f68f2f382cc9c720cea35,CyberKongz Babies,max_days,1276.95
0xb4f2c27d1cff79d37f0f68f2f382cc9c720cea35,CyberKongz Genkai,tokens,1.0
0xb4f2c27d1cff79d37f0f68f2f382cc9c720cea35,CyberKongz Genkai,min_days,790.812
0xb4f2c27d1cff79d37f0f68f2f382cc9c720cea35,CyberKongz Genkai,p50_days,790.812
0xb4f2c27d1cff79d37f0f68f2f382cc9c720cea35,CyberKongz Genkai,avg_days,790.812
0xb4f2c27d1cff79d37f0f68f2f382cc9c720cea35,CyberKongz Genkai,max_days,790.812
0xb4f50bf86abf21eb81ef90e0c8db19b156027145,CyberKongz VX,tokens,1.0
0xb4f50bf86abf21eb81ef90e0c8db19b156027145,CyberKongz VX,min_days,1329.634
0xb4f50bf86abf21eb81ef90e0c8db19b156027145,CyberKongz VX,p50_days,1329.634
0xb4f50bf86abf21eb81ef90e0c8db19b156027145,CyberKongz VX,avg_days,1329.634
0xb4f50bf86abf21eb81ef90e0c8db19b156027145,CyberKongz VX,max_days,1329.634
0xb4fbd2d874681a4313e757d75bba93972848db66,CyberKongz VX,tokens,1.0
0xb4fbd2d874681a4313e757d75bba93972848db66,CyberKongz VX,min_days,1378.912
0xb4fbd2d874681a4313e757d75bba93972848db66,CyberKongz VX,p50_days,1378.912
0xb4fbd2d874681a4313e757d75bba93972848db66,CyberKongz VX,avg_days,1378.912
0xb4fbd2d874681a4313e757d75bba93972848db66,CyberKongz VX,max_days,1378.912
0xb513bc519c498c867e50bae56988f1c9f4ae53a0,CyberKongz VX,tokens,1.0
0xb513bc519c498c867e50bae56988f1c9f4ae53a0,CyberKongz VX,min_days,1496.453
0xb513bc519c498c867e50bae56988f1c9f4ae53a0,CyberKongz VX,p50_days,1496.453
0xb513bc519c498c867e50bae56988f1c9f4ae53a0,CyberKongz VX,avg_days,1496.453
0xb513bc519c498c867e50bae56988f1c9f4ae53a0,CyberKongz VX,max_days,1496.453
0xb51b7fa29b9fa81b45938fc1611bf95361d02c6a,CyberKongz Babies,tokens,1.0
0xb51b7fa29b9fa81b45938fc1611bf95361d02c6a,CyberKongz Babies,min_days,1286.003
0xb51b7fa29b9fa81b45938fc1611bf95361d02c6a,CyberKongz Babies,p50_days,1286.003
0xb51b7fa29b9fa81b45938fc1611bf95361d02c6a,CyberKongz Babies,avg_days,1286.003
0xb51b7fa29b9fa81b45938fc1611bf95361d02c6a,CyberKongz Babies,max_days,1286.003
0xb51b7fa29b9fa81b45938fc1611bf95361d02c6a,CyberKongz Genkai,tokens,1.0
0xb51b7fa29b9fa81b45938fc1611bf95361d02c6a,CyberKongz Genkai,min_days,790.808
0xb51b7fa29b9fa81b45938fc1611bf95361d02c6a,CyberKongz Genkai,p50_days,790.808
0xb51b7fa29b9fa81b45938fc1611bf95361d02c6a,CyberKongz Genkai,avg_days,790.808
0xb51b7fa29b9fa81b45938fc1611bf95361d02c6a,CyberKongz Genkai,max_days,790.808
0xb5259f775a11b07fd2ac91ea639d02c0233d5f85,CyberKongz Babies,tokens,1.0
0xb5259f775a11b07fd2ac91ea639d02c0233d5f85,CyberKongz Babies,min_days,606.456
0xb5259f775a11b07fd2ac91ea639d02c0233d5f85,CyberKongz Babies,p50_days,606.456
0xb5259f775a11b07fd2ac91ea639d02c0233d5f85,CyberKongz Babies,avg_days,606.456
0xb5259f775a11b07fd2ac91ea639d02c0233d5f85,CyberKongz Babies,max_days,606.456
0xb539d68ce93a81e83886d71bf1bfe4e9d90f85e2,CyberKongz Babies,tokens,1.0
0xb539d68ce93a81e83886d71bf1bfe4e9d90f85e2,CyberKongz Babies,min_days,642.343
0xb539d68ce93a81e83886d71bf1bfe4e9d90f85e2,CyberKongz Babies,p50_days,642.343
0xb539d68ce93a81e83886d71bf1bfe4e9d90f85e2,CyberKongz Babies,avg_days,642.343
0xb539d68ce93a81e83886d71bf1bfe4e9d90f85e2,CyberKongz Babies,max_days,642.343
0xb539e4d53618bf9403bd6b886894cf6bab8845c1,CyberKongz Genesis,tokens,1.0
0xb539e4d53618bf9403bd6b886894cf6bab8845c1,CyberKongz Genesis,min_days,1250.829
0xb539e4d53618bf9403bd6b886894cf6bab8845c1,CyberKongz Genesis,p50_days,1250.829
0xb539e4d53618bf9403bd6b886894cf6bab8845c1,CyberKongz Genesis,avg_days,1250.829
0xb539e4d53618bf9403bd6b886894cf6bab8845c1,CyberKongz Genesis,max_days,1250.829
0xb539e4d53618bf9403bd6b886894cf6bab8845c1,CyberKongz Genkai,tokens,2.0
0xb539e4d53618bf9403bd6b886894cf6bab8845c1,CyberKongz Genkai,min_days,790.809
0xb539e4d53618bf9403bd6b886894cf6bab8845c1,CyberKongz Genkai,p50_days,790.809
0xb539e4d53618bf9403bd6b886894cf6bab8845c1,CyberKongz Genkai,avg_days,790.809
0xb539e4d53618bf9403bd6b886894cf6bab8845c1,CyberKongz Genkai,max_days,790.809
0xb53e74e62c0de2c42eafbdcd6c6d0e95ac0fb92c,CyberKongz Genkai,tokens,1.0
0xb53e74e62c0de2c42eafbdcd6c6d0e95ac0fb92c,CyberKongz Genkai,min_days,789.85
0xb53e74e62c0de2c42eafbdcd6c6d0e95ac0fb92c,CyberKongz Genkai,p50_days,789.85
0xb53e74e62c0de2c42eafbdcd6c6d0e95ac0fb92c,CyberKongz Genkai,avg_days,789.85
0xb53e74e62c0de2c42eafbdcd6c6d0e95ac0fb92c,CyberKongz Genkai,max_days,789.85
0xb53ff44f2669d458174e5eb81752b1976b2ad834,CyberKongz VX,tokens,1.0
0xb53ff44f2669d458174e5eb81752b1976b2ad834,CyberKongz VX,min_days,1401.353
0xb53ff44f2669d458174e5eb81752b1976b2ad834,CyberKongz VX,p50_days,1401.353
0xb53ff44f2669d458174e5eb81752b1976b2ad834,CyberKongz VX,avg_days,1401.353
0xb53ff44f2669d458174e5eb81752b1976b2ad834,CyberKongz VX,max_days,1401.353
0xb5463a3acbefa0cd704b15504d2b8be191483215,CyberKongz VX,tokens,1.0
0xb5463a3acbefa0cd704b15504d2b8be191483215,CyberKongz VX,min_days,854.929
0xb5463a3acbefa0cd704b15504d2b8be191483215,CyberKongz VX,p50_days,854.929
0xb5463a3acbefa0cd704b15504d2b8be191483215,CyberKongz VX,avg_days,854.929
0xb5463a3acbefa0cd704b15504d2b8be191483215,CyberKongz VX,max_days,854.929
0xb5696e4057b9ba76616cecb5a537eaca7b3cdf54,CyberKongz VX,tokens,6.0
0xb5696e4057b9ba76616cecb5a537eaca7b3cdf54,CyberKongz VX,min_days,1497.462
0xb5696e4057b9ba76616cecb5a537eaca7b3cdf54,CyberKongz VX,p50_days,1498.0915
0xb5696e4057b9ba76616cecb5a537eaca7b3cdf54,CyberKongz VX,avg_days,1499.4721666666665
0xb5696e4057b9ba76616cecb5a537eaca7b3cdf54,CyberKongz VX,max_days,1502.864
0xb5698d6da0d98531695b916c394956e1c6b2e20d,CyberKongz VX,tokens,1.0
0xb5698d6da0d98531695b916c394956e1c6b2e20d,CyberKongz VX,min_days,1278.089
0xb5698d6da0d98531695b916c394956e1c6b2e20d,CyberKongz VX,p50_days,1278.089
0xb5698d6da0d98531695b916c394956e1c6b2e20d,CyberKongz VX,avg_days,1278.089
0xb5698d6da0d98531695b916c394956e1c6b2e20d,CyberKongz VX,max_days,1278.089
0xb5762f81e9e95f7607ff75936c0e8fd7f6107d55,CyberKongz Babies,tokens,1.0
0xb5762f81e9e95f7607ff75936c0e8fd7f6107d55,CyberKongz Babies,min_days,60.206
0xb5762f81e9e95f7607ff75936c0e8fd7f6107d55,CyberKongz Babies,p50_days,60.206
0xb5762f81e9e95f7607ff75936c0e8fd7f6107d55,CyberKongz Babies,avg_days,60.206
0xb5762f81e9e95f7607ff75936c0e8fd7f6107d55,CyberKongz Babies,max_days,60.206
0xb5762f81e9e95f7607ff75936c0e8fd7f6107d55,CyberKongz VX,tokens,1.0
0xb5762f81e9e95f7607ff75936c0e8fd7f6107d55,CyberKongz VX,min_days,225.863
0xb5762f81e9e95f7607ff75936c0e8fd7f6107d55,CyberKongz VX,p50_days,225.863
0xb5762f81e9e95f7607ff75936c0e8fd7f6107d55,CyberKongz VX,avg_days,225.863
0xb5762f81e9e95f7607ff75936c0e8fd7f6107d55,CyberKongz VX,max_days,225.863
0xb57a9af8c30c0dd494417da87131dcb7b5c04e6a,CyberKongz Babies,tokens,2.0
0xb57a9af8c30c0dd494417da87131dcb7b5c04e6a,CyberKongz Babies,min_days,461.25
0xb57a9af8c30c0dd494417da87131dcb7b5c04e6a,CyberKongz Babies,p50_days,490.262
0xb57a9af8c30c0dd494417da87131dcb7b5c04e6a,CyberKongz Babies,avg_days,490.262
0xb57a9af8c30c0dd494417da87131dcb7b5c04e6a,CyberKongz Babies,max_days,519.274
0xb57a9af8c30c0dd494417da87131dcb7b5c04e6a,CyberKongz Genesis,tokens,1.0
0xb57a9af8c30c0dd494417da87131dcb7b5c04e6a,CyberKongz Genesis,min_days,486.434
0xb57a9af8c30c0dd494417da87131dcb7b5c04e6a,CyberKongz Genesis,p50_days,486.434
0xb57a9af8c30c0dd494417da87131dcb7b5c04e6a,CyberKongz Genesis,avg_days,486.434
0xb57a9af8c30c0dd494417da87131dcb7b5c04e6a,CyberKongz Genesis,max_days,486.434
0xb5921f08fa327fe9ae4ba22a165095e2d04c1fe9,CyberKongz Babies,tokens,1.0
0xb5921f08fa327fe9ae4ba22a165095e2d04c1fe9,CyberKongz Babies,min_days,674.498
0xb5921f08fa327fe9ae4ba22a165095e2d04c1fe9,CyberKongz Babies,p50_days,674.498
0xb5921f08fa327fe9ae4ba22a165095e2d04c1fe9,CyberKongz Babies,avg_days,674.498
0xb5921f08fa327fe9ae4ba22a165095e2d04c1fe9,CyberKongz Babies,max_days,674.498
0xb59492a02289ea78a4910c6a6e0734e2dc5151f9,CyberKongz Babies,tokens,1.0
0xb59492a02289ea78a4910c6a6e0734e2dc5151f9,CyberKongz Babies,min_days,879.41
0xb59492a02289ea78a4910c6a6e0734e2dc5151f9,CyberKongz Babies,p50_days,879.41
0xb59492a02289ea78a4910c6a6e0734e2dc5151f9,CyberKongz Babies,avg_days,879.41
0xb59492a02289ea78a4910c6a6e0734e2dc5151f9,CyberKongz Babies,max_days,879.41
0xb596ab7cadfd817448a7f099ad87df3f7a16f131,CyberKongz Babies,tokens,2.0
0xb596ab7cadfd817448a7f099ad87df3f7a16f131,CyberKongz Babies,min_days,1147.205
0xb596ab7cadfd817448a7f099ad87df3f7a16f131,CyberKongz Babies,p50_days,1236.7065
0xb596ab7cadfd817448a7f099ad87df3f7a16f131,CyberKongz Babies,avg_days,1236.7065
0xb596ab7cadfd817448a7f099ad87df3f7a16f131,CyberKongz Babies,max_days,1326.208
0xb596ab7cadfd817448a7f099ad87df3f7a16f131,CyberKongz Genkai,tokens,2.0
0xb596ab7cadfd817448a7f099ad87df3f7a16f131,CyberKongz Genkai,min_days,790.818
0xb596ab7cadfd817448a7f099ad87df3f7a16f131,CyberKongz Genkai,p50_days,790.818
0xb596ab7cadfd817448a7f099ad87df3f7a16f131,CyberKongz Genkai,avg_days,790.818
0xb596ab7cadfd817448a7f099ad87df3f7a16f131,CyberKongz Genkai,max_days,790.818
0xb596ab7cadfd817448a7f099ad87df3f7a16f131,CyberKongz VX,tokens,5.0
0xb596ab7cadfd817448a7f099ad87df3f7a16f131,CyberKongz VX,min_days,1082.24
0xb596ab7cadfd817448a7f099ad87df3f7a16f131,CyberKongz VX,p50_days,1106.51
0xb596ab7cadfd817448a7f099ad87df3f7a16f131,CyberKongz VX,avg_days,1117.934
0xb596ab7cadfd817448a7f099ad87df3f7a16f131,CyberKongz VX,max_days,1147.205
0xb59838f010b25a50800192ac1c33692d799ee547,CyberKongz VX,tokens,1.0
0xb59838f010b25a50800192ac1c33692d799ee547,CyberKongz VX,min_days,59.906
0xb59838f010b25a50800192ac1c33692d799ee547,CyberKongz VX,p50_days,59.906
0xb59838f010b25a50800192ac1c33692d799ee547,CyberKongz VX,avg_days,59.906
0xb59838f010b25a50800192ac1c33692d799ee547,CyberKongz VX,max_days,59.906
0xb5a2b414b3c4e0fbd905095e6a8cfea736def914,CyberKongz Genkai,tokens,2.0
0xb5a2b414b3c4e0fbd905095e6a8cfea736def914,CyberKongz Genkai,min_days,790.846
0xb5a2b414b3c4e0fbd905095e6a8cfea736def914,CyberKongz Genkai,p50_days,790.867
0xb5a2b414b3c4e0fbd905095e6a8cfea736def914,CyberKongz Genkai,avg_days,790.867
0xb5a2b414b3c4e0fbd905095e6a8cfea736def914,CyberKongz Genkai,max_days,790.888
0xb5ce30c1d55c918ab57b1f63d05885326b121057,CyberKongz VX,tokens,4.0
0xb5ce30c1d55c918ab57b1f63d05885326b121057,CyberKongz VX,min_days,1268.81
0xb5ce30c1d55c918ab57b1f63d05885326b121057,CyberKongz VX,p50_days,1453.022
0xb5ce30c1d55c918ab57b1f63d05885326b121057,CyberKongz VX,avg_days,1406.97625
0xb5ce30c1d55c918ab57b1f63d05885326b121057,CyberKongz VX,max_days,1453.051
0xb5db119e427c4a48df33c77e989e77008aa1a801,CyberKongz Babies,tokens,5.0
0xb5db119e427c4a48df33c77e989e77008aa1a801,CyberKongz Babies,min_days,1336.09
0xb5db119e427c4a48df33c77e989e77008aa1a801,CyberKongz Babies,p50_days,1360.393
0xb5db119e427c4a48df33c77e989e77008aa1a801,CyberKongz Babies,avg_days,1358.8328
0xb5db119e427c4a48df33c77e989e77008aa1a801,CyberKongz Babies,max_days,1376.895
0xb5db119e427c4a48df33c77e989e77008aa1a801,CyberKongz Genkai,tokens,6.0
0xb5db119e427c4a48df33c77e989e77008aa1a801,CyberKongz Genkai,min_days,790.823
0xb5db119e427c4a48df33c77e989e77008aa1a801,CyberKongz Genkai,p50_days,790.823
0xb5db119e427c4a48df33c77e989e77008aa1a801,CyberKongz Genkai,avg_days,790.826
0xb5db119e427c4a48df33c77e989e77008aa1a801,CyberKongz Genkai,max_days,790.841
0xb5e8ab3c6b4c0ac61e6e1228790a4ec811a41602,CyberKongz Babies,tokens,1.0
0xb5e8ab3c6b4c0ac61e6e1228790a4ec811a41602,CyberKongz Babies,min_days,468.965
0xb5e8ab3c6b4c0ac61e6e1228790a4ec811a41602,CyberKongz Babies,p50_days,468.965
0xb5e8ab3c6b4c0ac61e6e1228790a4ec811a41602,CyberKongz Babies,avg_days,468.965
0xb5e8ab3c6b4c0ac61e6e1228790a4ec811a41602,CyberKongz Babies,max_days,468.965
0xb5eb0bfcc981a82608a6a4d79a7edbefb114e2fe,CyberKongz VX,tokens,1.0
0xb5eb0bfcc981a82608a6a4d79a7edbefb114e2fe,CyberKongz VX,min_days,922.761
0xb5eb0bfcc981a82608a6a4d79a7edbefb114e2fe,CyberKongz VX,p50_days,922.761
0xb5eb0bfcc981a82608a6a4d79a7edbefb114e2fe,CyberKongz VX,avg_days,922.761
0xb5eb0bfcc981a82608a6a4d79a7edbefb114e2fe,CyberKongz VX,max_days,922.761
0xb60211811a4977b5f4b65a1d2d27a2591d73d1ac,CyberKongz Genesis,tokens,1.0
0xb60211811a4977b5f4b65a1d2d27a2591d73d1ac,CyberKongz Genesis,min_days,1306.925
0xb60211811a4977b5f4b65a1d2d27a2591d73d1ac,CyberKongz Genesis,p50_days,1306.925
0xb60211811a4977b5f4b65a1d2d27a2591d73d1ac,CyberKongz Genesis,avg_days,1306.925
0xb60211811a4977b5f4b65a1d2d27a2591d73d1ac,CyberKongz Genesis,max_days,1306.925
0xb60211811a4977b5f4b65a1d2d27a2591d73d1ac,CyberKongz Genkai,tokens,2.0
0xb60211811a4977b5f4b65a1d2d27a2591d73d1ac,CyberKongz Genkai,min_days,790.808
0xb60211811a4977b5f4b65a1d2d27a2591d73d1ac,CyberKongz Genkai,p50_days,790.808
0xb60211811a4977b5f4b65a1d2d27a2591d73d1ac,CyberKongz Genkai,avg_days,790.808
0xb60211811a4977b5f4b65a1d2d27a2591d73d1ac,CyberKongz Genkai,max_days,790.808
0xb60211811a4977b5f4b65a1d2d27a2591d73d1ac,CyberKongz VX,tokens,3.0
0xb60211811a4977b5f4b65a1d2d27a2591d73d1ac,CyberKongz VX,min_days,1306.925
0xb60211811a4977b5f4b65a1d2d27a2591d73d1ac,CyberKongz VX,p50_days,1306.925
0xb60211811a4977b5f4b65a1d2d27a2591d73d1ac,CyberKongz VX,avg_days,1306.925
0xb60211811a4977b5f4b65a1d2d27a2591d73d1ac,CyberKongz VX,max_days,1306.925
0xb61193014fc983b3475d6bf365b7647c2e52b713,CyberKongz Genkai,tokens,1.0
0xb61193014fc983b3475d6bf365b7647c2e52b713,CyberKongz Genkai,min_days,790.807
0xb61193014fc983b3475d6bf365b7647c2e52b713,CyberKongz Genkai,p50_days,790.807
0xb61193014fc983b3475d6bf365b7647c2e52b713,CyberKongz Genkai,avg_days,790.807
0xb61193014fc983b3475d6bf365b7647c2e52b713,CyberKongz Genkai,max_days,790.807
0xb61f7b09341ffb45be695048f08953bc8b44b769,CyberKongz VX,tokens,1.0
0xb61f7b09341ffb45be695048f08953bc8b44b769,CyberKongz VX,min_days,609.686
0xb61f7b09341ffb45be695048f08953bc8b44b769,CyberKongz VX,p50_days,609.686
0xb61f7b09341ffb45be695048f08953bc8b44b769,CyberKongz VX,avg_days,609.686
0xb61f7b09341ffb45be695048f08953bc8b44b769,CyberKongz VX,max_days,609.686
0xb622ea682c54b56261c4d393fb165746ffe14010,CyberKongz Genesis,tokens,1.0
0xb622ea682c54b56261c4d393fb165746ffe14010,CyberKongz Genesis,min_days,606.644
0xb622ea682c54b56261c4d393fb165746ffe14010,CyberKongz Genesis,p50_days,606.644
0xb622ea682c54b56261c4d393fb165746ffe14010,CyberKongz Genesis,avg_days,606.644
0xb622ea682c54b56261c4d393fb165746ffe14010,CyberKongz Genesis,max_days,606.644
0xb62529500e25280fb17be5fb6f9fa39fd10500a9,CyberKongz VX,tokens,1.0
0xb62529500e25280fb17be5fb6f9fa39fd10500a9,CyberKongz VX,min_days,830.447
0xb62529500e25280fb17be5fb6f9fa39fd10500a9,CyberKongz VX,p50_days,830.447
0xb62529500e25280fb17be5fb6f9fa39fd10500a9,CyberKongz VX,avg_days,830.447
0xb62529500e25280fb17be5fb6f9fa39fd10500a9,CyberKongz VX,max_days,830.447
0xb638bb4ec95e1726761d604bb402d3838d5fcec8,CyberKongz VX,tokens,4.0
0xb638bb4ec95e1726761d604bb402d3838d5fcec8,CyberKongz VX,min_days,1029.027
0xb638bb4ec95e1726761d604bb402d3838d5fcec8,CyberKongz VX,p50_days,1029.027
0xb638bb4ec95e1726761d604bb402d3838d5fcec8,CyberKongz VX,avg_days,1029.02725
0xb638bb4ec95e1726761d604bb402d3838d5fcec8,CyberKongz VX,max_days,1029.028
0xb638d977da4ded1cd356c8f201ef352373ecd0f1,CyberKongz Babies,tokens,1.0
0xb638d977da4ded1cd356c8f201ef352373ecd0f1,CyberKongz Babies,min_days,900.297
0xb638d977da4ded1cd356c8f201ef352373ecd0f1,CyberKongz Babies,p50_days,900.297
0xb638d977da4ded1cd356c8f201ef352373ecd0f1,CyberKongz Babies,avg_days,900.297
0xb638d977da4ded1cd356c8f201ef352373ecd0f1,CyberKongz Babies,max_days,900.297
0xb638d977da4ded1cd356c8f201ef352373ecd0f1,CyberKongz Genkai,tokens,1.0
0xb638d977da4ded1cd356c8f201ef352373ecd0f1,CyberKongz Genkai,min_days,790.81
0xb638d977da4ded1cd356c8f201ef352373ecd0f1,CyberKongz Genkai,p50_days,790.81
0xb638d977da4ded1cd356c8f201ef352373ecd0f1,CyberKongz Genkai,avg_days,790.81
0xb638d977da4ded1cd356c8f201ef352373ecd0f1,CyberKongz Genkai,max_days,790.81
0xb6414bf10e6094f35441b226b77bf74b3f7217db,CyberKongz VX,tokens,1.0
